preprocess_latency(us),HtoD_latency(us),kernel_latency(us),DtoH_latency(us),postprocess_latency(us),gpu_overhead(us),cpu_overhead
302.429,10.425,7.499,12.403,179.848,68.498,482.277
302.993,10.542,7.533,12.385,180.105,67.785,483.098
303.375,10.280,7.505,12.429,180.187,67.370,483.563
303.756,10.202,7.469,12.386,180.155,67.176,483.911
303.425,10.041,7.484,12.363,180.217,66.376,483.642
303.753,10.324,7.490,12.326,180.232,67.457,483.985
305.592,10.036,7.496,12.373,180.199,65.520,485.791
304.540,9.697,7.505,12.170,180.081,65.877,484.620
304.371,9.743,7.466,12.306,180.214,66.584,484.585
304.703,9.901,7.525,12.166,180.046,66.580,484.748
305.733,9.797,7.528,12.194,179.976,66.385,485.709
304.474,9.769,7.489,12.231,179.911,65.563,484.386
304.985,9.921,7.557,12.203,179.965,66.092,484.951
304.634,10.133,7.434,12.232,179.783,66.950,484.417
305.639,9.990,7.470,12.253,180.333,66.254,485.972
305.115,10.113,7.496,12.134,180.001,66.271,485.116
305.163,9.960,7.468,12.107,180.026,66.128,485.189
305.393,10.020,7.414,12.258,179.980,66.364,485.273
305.191,10.005,7.446,12.288,180.283,66.631,485.475
304.798,9.998,7.359,12.299,179.955,66.075,484.753
318.838,9.878,7.423,12.260,180.109,66.829,498.947
305.174,10.210,7.422,12.340,179.965,66.124,485.138
305.278,10.094,7.456,12.202,180.045,67.032,485.323
304.795,9.693,7.548,12.226,180.044,65.958,484.839
305.334,9.758,7.471,12.242,180.024,65.954,485.358
304.194,9.960,7.623,12.182,180.984,65.990,485.178
305.557,9.714,7.478,12.236,180.187,65.539,485.744
305.157,9.650,7.434,12.211,179.990,65.818,485.146
305.655,10.025,7.391,12.236,180.102,66.258,485.757
305.149,10.048,7.448,12.082,180.046,65.602,485.194
305.601,10.067,7.410,12.289,180.564,66.824,486.165
305.347,9.889,7.389,12.315,179.948,65.412,485.295
305.673,9.708,7.355,12.280,180.066,65.975,485.739
305.139,10.019,7.373,12.317,180.105,64.873,485.244
305.422,10.022,7.369,12.302,179.994,66.591,485.417
305.968,9.759,7.361,12.261,180.055,64.667,486.023
305.079,9.868,7.346,12.369,180.021,65.777,485.099
312.689,9.901,7.353,12.125,179.951,65.211,492.640
305.852,9.881,7.300,12.285,180.190,65.844,486.042
305.399,9.696,7.368,12.266,179.943,65.247,485.342
305.941,9.912,7.397,12.131,180.152,66.223,486.093
305.825,9.916,7.337,12.264,180.115,66.229,485.941
305.388,9.969,7.356,12.218,180.020,66.034,485.408
305.896,9.951,7.374,12.246,180.104,65.991,486.000
305.175,9.776,7.372,12.116,180.091,65.648,485.266
305.551,10.026,7.342,12.298,180.001,66.418,485.552
306.141,10.139,7.437,12.145,180.206,66.579,486.347
305.445,9.970,7.407,12.188,180.498,65.793,485.944
305.503,9.793,7.342,12.273,180.099,65.796,485.497
305.656,9.818,7.403,12.205,180.085,66.297,485.741
305.799,9.744,7.377,12.325,180.075,65.089,485.874
305.235,9.863,7.329,12.216,180.076,65.855,485.311
305.781,9.884,7.431,12.233,180.010,65.879,485.790
305.655,9.989,7.412,12.082,180.080,65.663,485.735
305.391,10.014,7.478,12.170,179.982,66.049,485.374
305.606,9.987,7.325,12.302,180.178,65.839,485.784
305.998,10.011,7.337,12.465,180.047,67.011,486.045
305.681,9.794,7.369,12.409,179.932,66.026,485.613
305.874,10.038,7.441,12.366,180.598,66.889,486.472
305.660,9.746,7.303,12.331,179.898,66.304,485.558
306.196,9.862,7.368,12.337,180.107,66.385,486.303
305.790,10.048,7.381,12.250,179.941,66.273,485.731
305.372,9.914,7.412,12.237,180.136,65.832,485.509
305.476,10.110,7.295,12.160,180.093,67.028,485.569
305.858,9.830,7.415,12.135,180.271,67.063,486.129
306.141,9.897,7.431,12.173,179.955,66.920,486.096
306.447,9.567,7.509,12.210,180.062,65.217,486.509
305.785,9.781,7.469,12.272,179.982,66.225,485.767
306.198,9.572,7.441,12.262,180.141,66.057,486.251
305.963,9.860,7.488,12.134,180.062,66.041,486.024
305.969,9.547,7.435,12.277,180.058,65.300,486.027
305.671,9.573,7.458,12.203,180.162,65.782,485.833
305.970,9.620,7.451,12.267,180.544,66.077,486.514
305.965,10.065,7.537,12.282,180.116,66.634,486.081
306.105,9.800,7.463,12.195,179.995,66.651,486.100
305.406,9.601,7.451,12.144,180.169,66.535,485.575
306.034,9.504,7.505,12.249,180.101,65.829,486.135
306.344,9.829,7.453,12.184,180.160,66.556,486.504
305.667,9.784,7.487,12.199,180.025,66.192,485.692
305.613,9.779,7.526,12.171,180.108,66.446,485.633
305.598,9.659,7.495,12.186,179.999,66.314,485.597
228.267,9.395,7.876,11.486,180.294,65.820,408.488
209.607,9.163,7.933,11.364,180.296,66.432,389.903
209.799,8.966,7.918,11.352,180.239,65.302,390.037
209.900,9.050,7.904,11.430,180.406,65.550,390.306
209.788,9.234,7.979,11.360,180.257,66.413,390.045
209.845,9.321,7.882,11.448,180.350,67.019,390.194
209.895,9.109,7.911,11.341,180.581,67.167,390.476
209.964,8.883,7.891,11.368,180.486,66.626,390.450
209.909,9.229,7.876,11.391,180.293,65.986,390.203
210.045,9.145,7.934,11.345,180.337,66.601,390.382
209.777,9.300,7.757,11.310,180.360,67.036,390.136
210.157,9.578,7.777,11.315,180.342,67.387,390.499
209.565,9.866,8.045,11.287,181.117,68.151,390.683
210.373,9.637,7.762,11.288,180.315,67.373,390.688
210.416,9.432,7.773,11.470,180.375,65.363,390.791
210.406,9.353,7.774,11.405,180.348,66.650,390.753
210.364,9.443,7.770,11.404,180.393,66.450,390.757
210.302,9.449,7.845,11.535,180.497,66.308,390.799
210.357,9.471,7.792,11.323,180.394,66.368,390.751
210.325,9.354,7.738,11.342,180.356,66.497,390.681
210.380,9.566,7.811,11.342,180.255,66.100,390.636
210.398,9.441,7.790,11.281,180.397,65.595,390.795
210.396,9.375,7.784,11.310,180.423,66.481,390.819
210.185,9.296,7.861,11.375,180.511,66.228,390.696
210.311,9.494,7.792,11.329,180.358,66.149,390.669
210.168,9.434,7.833,11.319,180.206,66.204,390.374
210.366,9.447,7.804,11.289,180.425,67.577,390.791
211.368,9.561,7.794,11.252,180.235,68.200,391.602
210.250,9.308,7.758,11.385,180.353,66.290,390.603
209.974,9.225,7.815,11.329,180.287,65.172,390.260
210.173,9.429,7.834,11.333,180.322,66.365,390.496
210.285,9.366,7.766,11.398,180.393,65.586,390.678
210.351,9.535,7.736,11.405,180.245,67.073,390.596
210.392,9.391,7.830,11.246,180.424,65.615,390.817
210.508,9.360,7.806,11.424,180.286,65.746,390.794
210.264,9.402,7.763,11.351,180.285,66.372,390.549
210.515,9.367,7.789,11.417,180.262,65.425,390.777
210.379,9.551,7.764,11.330,180.377,66.832,390.756
210.491,9.389,7.833,11.278,180.368,65.915,390.859
210.298,9.286,7.793,11.492,180.236,65.369,390.534
210.390,9.556,7.834,11.567,180.223,65.737,390.613
210.470,9.321,7.784,11.316,180.303,64.718,390.773
210.459,9.437,7.793,11.419,180.373,65.610,390.832
209.960,9.385,7.879,11.537,181.039,66.718,390.998
210.020,9.202,7.927,11.426,180.284,66.384,390.303
210.230,9.034,7.974,11.538,180.267,65.594,390.498
210.351,9.113,7.882,11.363,180.344,66.861,390.613
209.981,8.962,7.892,11.300,180.287,65.409,390.267
210.160,9.250,7.908,11.395,180.309,66.483,390.470
210.152,9.223,7.774,11.438,180.286,65.721,390.438
209.985,9.418,7.826,11.266,180.348,66.917,390.262
209.884,9.299,7.751,11.377,180.287,67.060,390.170
210.114,9.557,7.838,11.380,180.254,66.747,390.368
210.096,9.538,7.732,11.160,180.403,66.514,390.499
210.063,8.902,7.857,11.312,180.431,66.421,390.494
209.916,8.940,7.891,11.295,180.261,66.601,390.177
210.020,9.268,7.932,11.341,180.341,66.982,390.361
210.351,9.305,7.807,11.336,180.222,67.282,390.493
210.507,8.857,7.876,11.206,180.303,66.358,390.726
210.224,8.801,7.848,11.413,180.245,65.891,390.469
210.379,9.164,7.905,11.408,180.394,65.890,390.773
210.442,8.870,7.914,11.364,180.322,65.553,390.764
210.367,8.987,7.899,11.409,180.234,66.309,390.600
210.426,8.991,7.849,11.347,180.371,67.716,390.797
210.361,9.149,7.928,11.248,180.323,66.492,390.683
210.387,9.151,7.944,11.454,180.311,68.468,390.697
210.375,8.735,7.856,11.393,180.315,66.101,390.690
210.378,8.737,7.882,11.275,180.306,65.837,390.683
210.185,9.095,7.882,11.322,180.170,65.969,390.355
210.409,9.006,7.841,11.361,180.366,66.613,390.774
210.461,8.975,7.878,11.354,180.327,67.337,390.788
210.415,8.880,7.843,11.348,180.231,66.827,390.646
210.487,8.973,7.920,11.479,180.316,65.919,390.803
210.280,9.118,7.932,11.255,180.478,67.576,390.759
210.210,8.808,7.872,11.329,180.309,66.419,390.519
210.324,8.928,7.884,11.291,180.322,66.336,390.646
210.256,9.278,7.928,11.363,180.299,66.596,390.554
210.152,9.291,8.028,11.479,180.332,66.892,390.484
275.628,9.558,7.323,12.010,180.360,73.563,455.989
305.625,9.703,6.952,12.312,179.948,64.899,485.573
305.802,9.746,6.991,12.381,180.036,65.515,485.838
306.004,9.714,6.966,12.277,180.151,64.713,486.156
305.322,9.599,6.913,12.337,179.845,64.551,485.167
305.887,9.671,6.943,12.309,180.026,64.306,485.913
305.983,9.833,6.986,12.348,180.130,65.231,486.113
306.123,9.866,6.928,12.359,180.071,65.468,486.096
305.314,9.852,6.881,12.349,180.254,65.054,485.568
305.513,9.821,6.880,12.382,180.249,65.002,485.762
305.255,9.832,6.945,12.389,180.097,64.809,485.351
305.957,9.851,6.890,12.243,180.301,65.410,486.258
305.806,9.875,6.888,12.456,180.268,65.191,486.075
305.794,9.917,6.885,12.465,180.199,65.469,485.993
304.706,9.849,6.929,12.279,180.099,64.319,484.805
305.551,9.864,6.892,12.300,180.245,64.530,485.795
305.548,10.155,6.929,12.361,180.282,64.828,485.829
305.476,9.951,6.923,12.379,180.344,65.132,485.820
305.163,9.978,6.938,12.361,180.165,64.951,485.329
305.595,9.919,6.863,12.548,180.108,63.815,485.702
305.791,9.957,6.894,12.309,180.330,64.186,486.121
305.871,9.752,6.871,12.408,180.260,64.593,486.131
305.612,9.948,6.864,12.427,180.166,64.537,485.778
305.548,9.919,6.869,12.341,180.344,64.701,485.788
305.505,9.865,6.889,12.365,180.321,65.177,485.826
305.843,9.948,6.888,12.329,180.115,65.063,485.958
305.401,10.066,6.930,12.343,180.163,65.551,485.564
305.551,9.941,6.886,12.354,180.243,63.281,485.794
305.812,9.916,6.944,12.349,180.313,65.417,486.124
305.836,9.886,6.888,12.339,180.201,64.639,486.037
305.797,9.936,6.897,12.332,180.255,64.012,486.052
305.723,9.944,6.916,12.473,180.289,64.581,486.013
305.437,10.042,6.936,12.403,180.216,64.897,485.653
305.487,9.838,7.053,12.489,180.260,64.786,485.747
305.597,10.036,6.861,12.300,180.384,64.566,485.980
305.600,10.002,6.994,12.284,180.807,65.965,486.406
305.532,9.956,6.950,12.448,180.186,65.259,485.718
305.431,9.882,6.931,12.494,180.336,64.764,485.766
305.113,9.992,6.915,12.464,180.490,64.241,485.603
305.445,9.924,6.909,12.385,180.348,64.191,485.793
305.034,9.778,6.854,12.349,180.174,64.851,485.208
305.583,9.899,6.920,12.374,180.414,64.724,485.996
305.483,10.073,7.001,12.325,180.225,65.822,485.708
305.524,10.017,6.981,12.378,180.178,64.663,485.703
305.138,9.988,6.981,12.283,180.151,64.575,485.289
305.359,9.928,6.903,12.363,180.236,65.270,485.595
305.327,10.071,6.897,12.443,180.237,64.790,485.563
305.637,9.868,6.961,12.337,180.148,64.407,485.784
305.489,10.011,6.923,12.399,180.330,65.255,485.729
305.460,9.835,6.871,12.395,180.246,64.127,485.706
305.515,10.115,6.975,12.382,180.218,64.773,485.733
305.570,9.806,6.915,12.362,180.242,63.954,485.813
304.993,9.869,6.895,12.136,180.272,65.352,485.266
305.552,9.879,6.971,12.381,180.259,64.877,485.811
305.596,9.899,6.918,12.401,180.231,64.897,485.827
305.211,9.856,6.865,12.408,180.347,64.327,485.558
305.782,9.945,6.945,12.338,180.250,64.564,486.033
305.589,9.989,6.888,12.389,180.147,65.720,485.735
306.148,9.893,7.016,12.390,180.226,64.390,486.373
306.489,9.991,6.924,12.440,180.304,64.470,486.793
305.603,9.987,6.868,12.321,180.110,64.604,485.712
306.083,9.833,6.895,12.440,180.304,64.913,486.386
305.730,10.029,6.927,12.371,180.291,65.224,486.021
305.401,9.823,6.889,12.369,180.178,64.531,485.580
305.833,9.909,6.949,12.367,180.421,64.270,486.254
305.614,9.952,6.898,12.350,180.310,64.697,485.924
305.671,9.917,6.902,12.318,180.144,64.963,485.815
305.649,9.940,6.956,12.347,180.178,64.750,485.826
305.151,9.876,6.918,12.440,180.185,64.379,485.336
305.548,9.834,6.867,12.445,180.298,64.022,485.846
305.777,9.767,6.921,12.442,180.253,64.446,486.030
305.349,9.818,6.904,12.401,180.245,64.436,485.594
305.569,9.861,6.872,12.561,180.229,64.643,485.797
305.185,9.872,6.886,12.516,180.021,64.285,485.206
305.530,9.979,6.936,12.312,180.473,64.586,486.003
304.861,10.049,6.915,12.322,180.145,65.661,485.006
305.366,9.767,6.895,12.264,180.139,64.022,485.505
305.593,10.068,6.904,12.416,180.214,64.659,485.807
305.821,10.027,6.982,12.441,180.301,64.661,486.122
305.359,9.937,6.888,12.317,180.216,65.409,485.575
305.597,10.022,6.914,12.338,180.223,65.628,485.821
305.512,9.995,6.914,12.368,180.236,65.306,485.748
305.607,9.877,6.941,12.356,180.230,64.483,485.837
305.716,9.892,6.990,12.405,180.128,64.473,485.844
305.764,9.815,6.870,12.389,180.272,64.725,486.035
305.689,9.917,6.923,12.265,180.250,65.114,485.939
306.182,10.136,6.918,12.404,180.243,64.995,486.425
306.097,10.111,6.921,12.418,180.212,65.027,486.203
305.521,9.937,6.900,12.316,180.223,64.593,485.744
305.752,9.831,6.915,12.437,180.097,64.874,485.849
305.848,10.009,6.978,12.474,180.352,64.318,486.200
306.576,9.924,6.966,12.421,180.223,64.925,486.799
305.902,9.863,6.915,12.418,180.144,64.926,486.046
305.821,9.888,6.930,12.373,180.225,65.100,485.956
305.567,9.945,6.930,12.303,180.164,65.037,485.731
306.145,9.999,6.979,12.389,180.195,64.582,486.340
305.427,9.946,6.953,12.376,180.338,64.951,485.765
305.774,9.780,6.906,12.381,180.216,64.337,485.990
305.917,9.944,6.897,12.196,180.233,64.583,486.150
305.945,9.826,6.961,12.478,180.102,65.244,486.047
305.555,9.836,6.882,12.375,180.262,64.431,485.817
324.303,10.008,7.240,12.418,180.356,82.930,504.659
306.310,10.021,7.533,12.293,180.278,66.162,486.588
306.206,9.908,7.540,12.219,180.285,66.570,486.492
305.944,9.981,7.517,12.368,180.236,66.023,486.180
306.311,9.873,7.520,12.329,180.310,66.798,486.620
306.266,10.089,7.526,12.378,180.280,66.314,486.546
306.658,9.889,7.552,12.309,180.168,66.075,486.827
305.788,10.057,7.539,12.424,180.302,66.325,486.091
306.649,9.852,7.481,12.356,180.269,65.144,486.918
305.989,9.964,7.534,12.202,180.205,66.018,486.194
306.181,10.077,7.542,12.378,180.153,66.132,486.334
307.008,10.019,7.535,12.235,180.340,66.837,487.348
305.966,9.732,7.469,12.341,180.297,66.219,486.263
306.117,9.921,7.539,12.187,180.221,67.201,486.338
306.163,9.603,7.432,12.074,180.210,66.371,486.285
306.125,9.849,7.511,12.165,180.186,67.169,486.311
305.860,9.695,7.485,12.152,180.241,67.209,486.101
306.272,9.863,7.495,12.162,180.241,67.462,486.513
306.072,9.913,7.488,12.206,180.219,66.760,486.291
305.953,9.871,7.494,12.287,180.106,67.039,486.059
306.137,9.814,7.516,12.232,180.397,67.139,486.534
305.526,9.990,7.574,12.309,180.188,66.383,485.714
306.092,9.734,7.548,12.293,180.097,67.134,486.189
305.596,9.839,7.505,12.121,180.214,66.482,485.810
306.231,9.632,7.457,12.289,180.345,65.827,486.576
305.824,9.982,7.544,12.221,180.217,66.858,486.041
306.040,9.903,7.513,12.189,180.075,67.232,486.115
306.111,9.579,7.506,12.198,180.165,66.740,486.276
306.714,9.588,7.477,12.218,180.118,65.958,486.831
306.641,9.564,7.467,12.144,180.279,65.953,486.920
306.520,9.543,7.475,12.167,180.140,66.721,486.660
306.788,9.515,7.437,12.157,180.247,66.163,487.035
306.336,9.500,7.370,12.252,180.095,66.197,486.431
306.560,9.727,7.471,12.282,180.243,66.301,486.803
306.027,9.839,7.505,12.147,180.241,66.888,486.268
306.183,9.653,7.376,12.180,180.123,66.468,486.306
306.516,9.495,7.478,12.150,180.216,65.573,486.732
306.372,9.758,7.516,12.213,180.275,65.839,486.647
305.452,9.618,7.519,12.330,180.112,66.808,485.563
306.428,9.517,7.447,12.204,180.361,65.887,486.790
